screen_point_index,x,y,z,field_name,value
240,-0.18526530265808105,0.8684310913085938,0.45989587903022766,record_signature,0.06876281557114725
241,0.4288312494754791,0.8679275512695312,-0.2506102919578552,record_signature,0.1341326819447446
242,0.47468093037605286,0.8673629760742188,0.149530827999115,record_signature,0.5195057761285647
243,0.48628708720207214,0.8668441772460938,0.1100275069475174,record_signature,0.4705820250262754
244,-0.4625534415245056,0.8665084838867188,0.18763627111911774,record_signature,0.25129154584506175
245,0.44089338183403015,0.8662033081054688,0.23516985774040222,record_signature,0.8884564637508675
246,0.18573124706745148,0.8659591674804688,0.4643475115299225,record_signature,0.0865104783287502
247,0.031099317595362663,0.8652572631835938,-0.5003625750541687,record_signature,0.6736823044249637
248,0.3917294144630432,0.8650436401367188,0.31344467401504517,record_signature,0.8507559915253563
249,0.4310597777366638,0.8643722534179688,-0.25893643498420715,record_signature,0.16492971497250514
250,-0.4900049567222595,0.8639907836914062,0.11582343280315399,record_signature,0.2791564970403233
251,-0.23552876710891724,0.8629837036132812,-0.4469735026359558,record_signature,0.28173165283266965
252,-0.4943513572216034,0.8621902465820312,-0.11065586656332016,record_signature,0.27628509642184657
253,-0.27622056007385254,0.8615188598632812,0.42601343989372253,record_signature,0.04400216035450637
254,-0.18977834284305573,0.8613052368164062,-0.47131460905075073,record_signature,0.9528385604618838
255,-0.4567614793777466,0.8602371215820312,0.22662973403930664,record_signature,0.8188864933533155
256,0.5081924200057983,0.8592147827148438,0.05907965824007988,record_signature,0.32607497071894725
257,0.4867444336414337,0.8588180541992188,-0.1597229242324829,record_signature,0.3869055982439528
258,0.4348483979701996,0.8572616577148438,-0.2756979167461395,record_signature,0.5371897257632604
259,-0.23664867877960205,0.8572311401367188,-0.4573315680027008,record_signature,0.6463437735204259
260,0.5077367424964905,0.8561782836914062,0.09571916610002518,record_signature,0.08139314978123949
261,-0.49765926599502563,0.8555984497070312,-0.1424308717250824,record_signature,0.4240491288191766
262,-0.3875686824321747,0.8537979125976562,-0.34759122133255005,record_signature,0.860033589677177
263,0.4655561149120331,0.8520278930664062,-0.2393866777420044,record_signature,0.9888272199434586
264,0.3226206302642822,0.8516311645507812,-0.41308629512786865,record_signature,0.9402695444033794
265,-0.3159078061580658,0.8491744995117188,0.4232079088687897,record_signature,0.9486364939816458
266,-0.26877468824386597,0.8487625122070312,-0.45537057518959045,record_signature,0.3817798259700654
267,0.04469652101397514,0.8479995727539062,-0.5281088352203369,record_signature,0.7341340315638025
268,-0.24579448997974396,0.8479232788085938,-0.4696926474571228,record_signature,0.034253951414333635
269,-0.32626354694366455,0.8469772338867188,0.4197399914264679,record_signature,0.28179884113857856
270,0.20878520607948303,0.8465194702148438,-0.4897075891494751,record_signature,0.32113693148889527
271,0.2724820375442505,0.8461990356445312,-0.45793092250823975,record_signature,0.972051937059689
272,0.4309176802635193,0.8452377319335938,-0.3160429298877716,record_signature,0.11752933777463585
273,-0.4437962770462036,0.8448104858398438,-0.2988981604576111,record_signature,0.044415068042318685
274,0.38501882553100586,0.8447494506835938,0.3716972768306732,record_signature,0.863930304845549
275,0.23423413932323456,0.8446273803710938,0.4813927114009857,record_signature,0.7028315799704551
276,0.5256603360176086,0.8424758911132812,0.1179642528295517,record_signature,0.09963659096830106
277,0.16348329186439514,0.8424453735351562,-0.5133799910545349,record_signature,0.9630744570029788
278,0.4931228756904602,0.8383255004882812,-0.2324654757976532,record_signature,0.9091488093760515
