source_run_dir,seed,max_model_points,k_neighbors,remove_modes,observer_count,sampled_observer_count,residual_graph_receipt,spatial_3d_candidate,strict_h3_candidate,rank3_selector,model_order_consensus_rank,model_order_profile_rank,model_order_broken_stick_rank,model_order_rank3_selector,median_dimension,correlation_dimension,local_mle_dimension,selected_model,h3_beats_s2,h3_beats_h2_h4,s2_leakage_pass,s2_distance_correlation,largest_gap_rank,rank3_cumulative_explained_variance,effective_rank,nontrivial_rank3_selector,nontrivial_largest_gap_rank,nontrivial_model_order_consensus_rank,nontrivial_model_order_profile_rank,nontrivial_model_order_broken_stick_rank,nontrivial_model_order_rank3_selector,nontrivial_rank3_cumulative_explained_variance,nontrivial_effective_rank,raw_largest_gap_rank,raw_rank3_selector,removed_common_mode_energy_fraction,edge_count,component_count,finite_pair_fraction,mean_positive_affinity,blockers,error
runs/oph_universe_128k_3p1d_earned,17,768,8,3,8192,768,True,False,False,False,12,12,12,False,2.7298037710980783,3.9951920033773947,1.4644155388187619,H2,True,False,False,0.23754321842050205,2,0.015181247389320633,251.30221454635227,False,1,12,12,12,False,0.01524245631097641,250.336839197807,2,False,0.02749106151453948,4196,1,1.0,0.1039850120099583,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,8,4,8192,768,True,False,False,False,12,12,12,False,2.6722294248340748,3.8780102075057172,1.4664486421624323,H2,True,False,False,0.22900572886462733,1,0.015086558158881007,252.23600819201076,False,1,12,12,12,False,0.015145279489416382,251.269909715105,2,False,0.03464700659404231,4232,1,1.0,0.10121948405274686,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,12,1,8192,768,False,False,False,False,12,12,12,False,2.0417267244206885,2.762645105251767,1.32080834358961,H2,True,False,False,0.10437299507870763,9,0.01531696262045001,248.07853806755767,False,8,12,12,12,False,0.015395567062187398,247.1114637987119,3,False,0.009390310889671353,4355,7,0.9613347457627118,0.10502216523221901,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,12,2,8192,768,False,False,False,False,12,12,12,False,2.4204763320339677,3.4414815260701537,1.3994711379977818,H2,True,False,False,0.1003340098866301,7,0.015340713182497578,248.22948269978806,False,6,12,12,12,False,0.015419562209583166,247.26306199520036,3,False,0.018522469143495684,4870,6,0.9690046447196871,0.09413824141728924,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,12,3,8192,768,True,False,False,False,12,12,12,False,2.783258280088618,4.014901289257365,1.5516152709198716,H2,True,False,False,0.21974354221703682,1,0.01529908731542004,249.81658079668,False,3,12,12,12,False,0.015346435345827608,248.8525082532624,3,False,0.02749106151453948,6316,1,1.0,0.07008635176326233,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,12,4,8192,768,True,False,False,False,12,12,12,False,2.728110824616452,3.8852537088987122,1.5709679403341916,H2,True,False,False,0.21642382859869763,1,0.015213531275935081,250.82201138953505,False,3,12,12,12,False,0.015255488728560722,249.85766219932333,3,False,0.03464700659404231,6372,1,1.0,0.06832300179720135,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,16,1,8192,768,False,False,False,False,12,12,12,False,2.0826533813757986,2.75414320530119,1.4111635574504071,H2,True,False,False,0.10296792334124236,11,0.015370605592518495,247.33632217682552,False,10,12,12,12,False,0.015449762997026883,246.3693991998467,1,False,0.009390310889671353,5291,7,0.9613347457627118,0.08659823640161866,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,16,2,8192,768,False,False,False,False,12,12,12,False,2.470102924954749,3.4533148241162204,1.4868910257932775,H2,True,False,False,0.09891006573969917,7,0.015398046450737642,247.40917135546007,False,6,12,12,12,False,0.015477487474428276,246.44287944350734,1,False,0.018522469143495684,5881,6,0.9690046447196871,0.07818336045967374,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,16,3,8192,768,True,False,False,False,12,12,12,False,2.711241551985303,3.8087892516020783,1.6136938523685276,H2,True,False,False,0.21829386899973596,1,0.015398592707694473,248.79362648785389,False,7,12,12,12,False,0.015444958564001573,247.8303135737205,1,False,0.02749106151453948,7979,1,1.0,0.055965198876110824,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,16,4,8192,768,True,False,False,False,12,12,12,False,2.6593170975035147,3.677715060624597,1.6409191343824325,H2,True,False,False,0.20797598936513456,1,0.015330519826909804,250.00180445729146,False,7,12,12,12,False,0.015371058092509405,249.03886994854838,1,False,0.03464700659404231,8115,1,1.0,0.05420940679529317,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,24,1,8192,768,False,False,False,False,12,12,12,False,2.084385961316864,2.7576083651833208,1.4111635574504071,H2,True,False,False,0.10130861370542034,11,0.01547456747751272,245.6185173728746,False,10,12,12,12,False,0.01555480208902134,244.65152669330956,1,False,0.009390310889671353,6979,7,0.9613347457627118,0.06577647791700536,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,24,2,8192,768,False,False,False,False,12,12,12,False,2.481665216596109,3.4763613945660268,1.4869690386261916,H2,True,False,False,0.10001137179938216,7,0.015498602201807344,245.70453327665328,False,6,12,12,12,False,0.015579086891942527,244.73811925294882,1,False,0.018522469143495684,7507,6,0.9690046447196871,0.06135851115532154,overlap_residual_graph_degenerate_or_disconnected;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,24,3,8192,768,True,False,False,False,12,12,12,False,2.6914439867965236,3.76919412122452,1.6136938523685276,H2,True,False,False,0.21570396757670934,1,0.01550914707192125,247.28180689293967,False,6,12,12,12,False,0.015556423160923488,246.31883561072567,1,False,0.02749106151453948,10294,1,1.0,0.043635071047315684,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,768,24,4,8192,768,True,False,False,False,12,12,12,False,2.609753412526076,3.578587690669719,1.6409191343824325,H2,True,False,False,0.20455154971917397,1,0.01549321185545484,248.27423870954775,False,7,12,12,12,False,0.015535028523077192,247.31248451145188,1,False,0.03464700659404231,11064,1,1.0,0.04021450776812473,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,8,1,8192,1024,False,False,False,False,12,12,12,False,1.9270100354024242,2.5444059186533137,1.3096141521515345,H4,True,False,False,0.3754417644606871,9,0.01294981500417505,311.6442303334674,False,8,12,12,12,False,0.013003487269270494,310.6983063366572,12,False,0.008393944205957606,4802,1,1.0,0.1709981709198128,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,8,2,8192,1024,False,False,False,False,12,12,12,False,1.9290618552906031,2.52391060331202,1.3342131072691858,H4,True,False,False,0.3768370464590082,9,0.012956844296782372,312.4885449156064,False,8,12,12,12,False,0.013010580246229949,311.5439347195953,12,False,0.015288043459316288,4833,1,1.0,0.17014189563746945,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,8,3,8192,1024,True,False,False,False,12,12,12,False,2.035472583384964,2.736635747545269,1.3343094192246592,H3,True,True,False,0.35110557644239354,2,0.012797723254507825,315.33619292011906,False,1,12,12,12,False,0.012849822535192434,314.3902689894652,12,False,0.02205773139081555,4847,1,1.0,0.1644691769207005,overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,8,4,8192,1024,False,False,False,False,12,12,12,False,2.004786862977661,2.6534998206557643,1.356073905299558,H3,True,True,False,0.33554128873282396,2,0.012778863410707489,316.45073543022977,False,1,12,12,12,False,0.012830329609385797,315.5056482231096,12,False,0.027982707827534842,4885,1,1.0,0.16209340281099852,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,12,1,8192,1024,False,False,False,False,12,12,12,False,2.233890593781685,3.118831075615944,1.3489501119474263,H3,True,True,False,0.3087347582606229,1,0.013058129024111312,310.127638917743,False,1,12,12,12,False,0.01310885094245385,309.18329773495446,13,False,0.008393944205957606,7141,1,1.0,0.11606743859631605,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,12,2,8192,1024,False,False,False,False,12,12,12,False,2.231786293499283,3.0887173211271395,1.3748552658714268,H3,True,True,False,0.30780211843408484,1,0.013085629616921203,310.2373629376724,False,1,12,12,12,False,0.013136407369582496,309.29403392098885,13,False,0.015288043459316288,7193,1,1.0,0.11602095073264715,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,12,3,8192,1024,False,False,False,False,12,12,12,False,2.3404263178067355,3.2988521386386958,1.3820004969747754,H3,True,True,False,0.27671820202052344,2,0.012926196532671026,313.4524113559279,False,1,12,12,12,False,0.012974798089204053,312.5083091633159,13,False,0.02205773139081555,7363,1,1.0,0.10951506676179672,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,12,4,8192,1024,False,False,False,False,12,12,12,False,2.331562899858388,3.2666193855957455,1.396506414121031,H3,True,True,False,0.26088537496401387,2,0.012928735779822011,314.37526168762844,False,1,12,12,12,False,0.012977075944733603,313.4324594745594,13,False,0.027982707827534842,7460,1,1.0,0.10779578853110312,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,16,1,8192,1024,False,False,False,False,12,12,12,False,2.280536120271436,3.195838130235278,1.3652341103075947,H3,True,True,False,0.3013413181262777,1,0.013119249578051894,308.9779291425875,False,1,12,12,12,False,0.013167671408265302,308.03411354046574,9,False,0.008393944205957606,9475,1,1.0,0.08789095195973284,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,16,2,8192,1024,False,False,False,False,12,12,12,False,2.2760149542086703,3.159790444929391,1.3922394634879494,H3,True,True,False,0.29686808664989567,1,0.013150566565352035,309.0333157256896,False,1,12,12,12,False,0.01319882313602803,308.0905549946792,9,False,0.015288043459316288,9574,1,1.0,0.08767144679199389,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,16,3,8192,1024,False,False,False,False,12,12,12,False,2.36445744397645,3.3279659086961106,1.4009489792567897,H3,True,True,False,0.26192797098967063,1,0.01301137568563862,312.25023536638776,False,2,12,12,12,False,0.013055783972656942,311.3073442526641,9,False,0.02205773139081555,10076,1,1.0,0.0806205230901103,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,16,4,8192,1024,False,False,False,False,12,12,12,False,2.388948763907052,3.358888806906347,1.4190087209077566,H3,True,True,False,0.241050230368647,3,0.01302332818140366,313.08434613229343,False,2,12,12,12,False,0.01306703500372242,312.1429522906389,9,False,0.027982707827534842,10206,1,1.0,0.07952449224011436,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,24,1,8192,1024,False,False,False,False,12,12,12,False,2.290929897133703,3.2166256839598115,1.3652341103075947,H3,True,True,False,0.29476379656671886,1,0.0131951794443905,307.8107713010266,False,2,12,12,12,False,0.01324044691774539,306.86792643841056,9,False,0.008393944205957606,12954,1,1.0,0.06453267748176396,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,24,2,8192,1024,False,False,False,False,12,12,12,False,2.274902010159706,3.157564556831463,1.3922394634879494,H3,True,True,False,0.29049717937977354,1,0.013231985472245389,307.8094853134517,False,2,12,12,12,False,0.013276956572790412,306.86779439796334,9,False,0.015288043459316288,13209,1,1.0,0.06387301791885916,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,24,3,8192,1024,False,False,False,False,12,12,12,False,2.343653540308918,3.2863581013610457,1.4009489792567897,H2,True,False,False,0.25444452316402577,1,0.013133385612204371,310.96896088360876,False,2,12,12,12,False,0.013174233293916125,310.0283955144993,9,False,0.02205773139081555,15045,1,1.0,0.05454664799188399,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
runs/oph_universe_128k_3p1d_earned,17,1024,24,4,8192,1024,False,False,False,False,12,12,12,False,2.380441597141605,3.3418744733754533,1.4190087209077566,H2,True,False,False,0.23206927758974777,1,0.013157370229812617,311.64716951678065,False,2,12,12,12,False,0.01319854025504148,310.70831154419324,9,False,0.027982707827534842,15306,1,1.0,0.053663047175996126,overlap_residual_graph_negative_controls_did_not_all_fail;overlap_residual_graph_independent_rank3_selector_false;overlap_residual_graph_not_spatial_3d_candidate;overlap_residual_graph_not_strict_h3_candidate,
