worldline_id,event_index,cycle,event,class,holonomy_mode,support_node_count,x,y,z,vx,vy,vz,pair_h3_separation,support_overlap_fraction,support_overlap_node_count,contact_outcome,charge_conservation_pass,transport_distance
free_pair_right,26,26,continue,transposition,1,8,0.1339593637873377,-0.3887677771492018,-0.029783753733379922,0.053952752673469356,0.0034324599574554523,0.11261501090967492,0.18915737679645098,0.14019374183431377,1,scatter,True,0.05453311527557163
free_pair_right,27,27,continue,transposition,1,8,0.15690057936382196,-0.3833342327029024,0.00318515150694873,0.07865828567905347,0.01862993222316213,0.11304011150907092,0.16103025182585057,0.2680443098824974,2,scatter,True,0.041688971982189495
free_pair_right,28,28,continue,transposition,1,8,0.1808844609965983,-0.3757041692426349,0.02672976476143705,0.10031798996137178,0.03191445994153448,0.09848065097520765,0.15266942939833555,0.3060480481893838,2,scatter,True,0.035454417214544405
free_pair_right,29,29,continue,transposition,1,8,0.20696219512653533,-0.3660199164672356,0.043816394790368765,0.11408719343528637,0.042367531402769845,0.07475211057658762,0.15937086592423744,0.27558697307164803,2,scatter,True,0.03359279440452214
free_pair_right,30,30,continue,transposition,1,8,0.2367493663331241,-0.3542653793735968,0.05539605891253152,0.1188488585073969,0.04689983168166069,0.046202100000475595,0.17940372747127425,0.1845285114942079,1,scatter,True,0.035048227686039206
free_pair_right,31,31,continue,transposition,1,8,0.2723439479588913,-0.3412065563918276,0.060796612245065766,0.115888508979143,0.042516794839478046,0.017583071489641267,0.2131902292410597,0.03095350344972858,0,scatter,True,0.03941421860186908
free_pair_right,32,32,continue,transposition,1,8,0.31540566065730313,-0.32693390060592886,0.05796576857512767,0.10313497478208056,0.03418373079727208,-0.006780013432253602,0.2626200754062852,0.0,0,scatter,True,0.0467776821464989
free_pair_right,33,33,continue,transposition,1,8,0.36753809104906365,-0.31350259993171964,0.0429267009079735,0.08514805024032314,0.02193738247011028,-0.0245633529775518,0.3296454444007337,0.0,0,scatter,True,0.057501032633804995
free_pair_right,34,34,continue,transposition,1,8,0.42786970442654904,-0.30482283105458774,0.008543219383929705,0.06453246988103147,0.009284136330537042,-0.03677758411618063,0.41297284302454107,0.0,0,scatter,True,0.07199385675082717
free_pair_right,35,35,continue,transposition,1,8,0.4720700461952919,-0.31038016286725756,-0.03325429948530578,0.04420034176874291,-0.0055573318126697965,-0.04179751886923549,0.47690136583274306,0.0,0,scatter,True,0.06282182480050642
free_pair_right,36,36,continue,transposition,1,8,0.496885870862804,-0.33074839533344785,-0.07299982290123772,0.024815824667512098,-0.020368232466190284,-0.03974552341593194,0.5087987261485123,0.0,0,scatter,True,0.05264296805095457
free_pair_right,37,37,continue,transposition,1,8,0.5016670649397399,-0.36291484542490593,-0.10733898671215555,0.004781194076935858,-0.032166450091458104,-0.034339163810917846,0.5064526339737336,0.0,0,scatter,True,0.04935355547618158
free_pair_right,38,38,continue,transposition,1,8,0.4891871025562688,-0.4077359762942658,-0.13100905607825702,-0.012479962383471113,-0.044821130869359835,-0.02367006936610148,0.4695563890688392,0.0,0,scatter,True,0.05521087885119347
free_pair_right,39,39,continue,transposition,1,8,0.45964822448163806,-0.4622857842466594,-0.13983483597510285,-0.029538878074630712,-0.054549807952393614,-0.008825779896845815,0.3997831208281629,0.0,0,scatter,True,0.06696063200383749
free_pair_right,40,40,continue,transposition,1,8,0.4157641146019957,-0.5247988149289604,-0.12862035411556744,-0.043884109879642336,-0.062513030682301,0.011214481859535403,0.3062736518490281,0.0,0,scatter,True,0.08293898257884769
free_pair_right,41,41,continue,transposition,1,8,0.3798925829706899,-0.5700081165309767,-0.10412723169027559,-0.0534469348483424,-0.06735978329827635,0.03649362764746252,0.2414380298285724,0.0,0,scatter,True,0.0675832224270386
free_pair_right,42,42,continue,transposition,1,8,0.3556607038683415,-0.6004198161891309,-0.07397742915589531,-0.05205137986277204,-0.0653259668593224,0.06476339774873274,0.20333969688809464,0.07572865050866073,1,scatter,True,0.05315544768051038
free_pair_right,43,43,continue,transposition,1,8,0.34131855462791866,-0.621558147758677,-0.041509620644326194,-0.03973058455649164,-0.05855735118415554,0.08994223876831213,0.1852788497736797,0.15782341011963774,1,scatter,True,0.04468201179917841
free_pair_right,44,44,continue,transposition,1,8,0.33506659502248975,-0.6362160648795294,-0.0075056526319654815,-0.01961406532655368,-0.04598579679081058,0.1066795200303809,0.18253943325904634,0.17027530336797114,1,scatter,True,0.04065760242062504
free_pair_right,45,45,continue,transposition,1,8,0.3363794895521984,-0.6459419903291811,0.028084307346425676,0.004220241620277498,-0.03126355883853488,0.11440235827484983,0.19263704549456095,0.12437706593381381,1,scatter,True,0.04000531498024792
free_pair_right,46,46,continue,transposition,1,8,0.3459706401329858,-0.6513485390628683,0.06536945950449671,0.027849893643272988,-0.015699034849059625,0.10826516728405709,0.2147501337170185,0.023863028559006794,0,scatter,True,0.04215880796311066
free_pair_right,47,47,continue,transposition,1,8,0.3658695813041253,-0.6525778181238808,0.1037326831846842,0.04764310905933508,-0.0029432056642854274,0.09185128163068865,0.2486073116625767,0.0,0,scatter,True,0.04690314264802569
free_pair_right,48,48,continue,transposition,1,8,0.3990330398714915,-0.6495826414557495,0.14089941611909962,0.06107346078225223,0.005515884430613687,0.06844584685470982,0.2937661706861532,0.0,0,scatter,True,0.05413948351792953
free_pair_right,49,49,continue,transposition,1,8,0.44876558643170883,-0.6427210293612493,0.17138268543637167,0.06891482450287177,0.00950819585976169,0.0422409327608017,0.3474440630615479,0.0,0,scatter,True,0.06371874063883703
free_pair_right,50,50,continue,transposition,1,8,0.5157190088405443,-0.635681567299344,0.18693687790525737,0.06720419637776837,0.0070658283592042554,0.015612450679424237,0.4026884160639585,0.0,0,scatter,True,0.0748676027922766
free_pair_right,51,51,continue,transposition,1,8,0.5749549384632129,-0.633463917865428,0.17845056453879823,0.05923592962266856,0.002217649433916043,-0.008486313366459145,0.4338824935445747,0.0,0,scatter,True,0.06508424155287977
free_pair_right,52,52,continue,transposition,1,8,0.6225596228264001,-0.6410661404874712,0.14978855820157305,0.04760468436318722,-0.007602222622043187,-0.028662006337225168,0.43554954806931584,0.0,0,scatter,True,0.06135058832573903
free_pair_right,53,53,continue,transposition,1,8,0.6548695327491598,-0.6600653635980664,0.10459250111128453,0.03230990992275974,-0.01899922311059516,-0.045196057090288524,0.40805435230068515,0.0,0,scatter,True,0.06527449280942735
free_pair_right,54,54,continue,transposition,1,8,0.6680568120523853,-0.6923113349955919,0.04837105049920677,0.013187279303225538,-0.03224597139752554,-0.056221450612077756,0.3584188277640679,0.0,0,scatter,True,0.07481138791438709
free_pair_right,55,55,continue,transposition,1,8,0.65961131125912,-0.7352081301632463,-0.004339705702077451,-0.009178819227597798,-0.04662150154567131,-0.05728760370342732,0.3066265190546541,0.0,0,scatter,True,0.07849479578105974
free_pair_right,56,56,continue,transposition,1,8,0.6373483855267419,-0.7771813486230211,-0.03785917201516818,-0.03141615519957292,-0.059230182106752766,-0.04730073524736269,0.26972307918053234,0.0,0,scatter,True,0.06734165387953465
free_pair_right,57,57,continue,transposition,1,8,0.608131540567385,-0.8154473716218731,-0.05422276176460833,-0.05077120231110641,-0.06649629684583604,-0.02843562085024874,0.24831458652834543,0.0,0,scatter,True,0.05943727900553935
free_pair_right,58,58,continue,transposition,1,8,0.576941671877746,-0.8499905221289435,-0.05559864132622109,-0.06232641557824002,-0.06902724648534847,-0.0027494069371048644,0.24099777727352512,0.0,0,scatter,True,0.05474986465955697
free_pair_right,59,59,continue,transposition,1,8,0.5465537030137044,-0.8808440312393941,-0.04353163183931091,-0.06356041721361108,-0.06453415561724923,0.02523973092575441,0.24604105800097964,0.0,0,scatter,True,0.053090375880839126
free_pair_right,60,60,continue,transposition,1,8,0.519650224865284,-0.9080740034755697,-0.018619503814348265,-0.053866332420685,-0.0545200411704379,0.04987923725312409,0.2619870739870069,0.0,0,scatter,True,0.05408648870466724
free_pair_right,61,61,continue,transposition,1,8,0.4995354134309117,-0.9312030285225724,0.018859279390210752,-0.036769342549204165,-0.042279245199839686,0.068510223049913,0.2875874956788622,0.0,0,scatter,True,0.0574333473655698
free_pair_right,62,62,continue,transposition,1,8,0.4909895213547028,-0.9500631380267933,0.06757151854923507,-0.013459207286351443,-0.029703408491112877,0.07671851204964951,0.3224808393225057,0.0,0,scatter,True,0.06274413965551529
free_pair_right,63,63,continue,transposition,1,8,0.49873553851779817,-0.9624744378997556,0.12479625863176426,0.01024282280745068,-0.016411885325346615,0.0756702264565521,0.3643876438327842,0.0,0,scatter,True,0.07001471963319482
free_pair_right,64,64,continue,transposition,1,8,0.5283245394294234,-0.9687849586217624,0.18381696100941325,0.032694370889310646,-0.006972810795680101,0.06521493373317447,0.41084955493687125,0.0,0,scatter,True,0.07836832509498078
free_pair_right,65,65,continue,transposition,1,8,0.578277332311851,-0.96867006695841,0.2313736735297084,0.049952792882427606,0.00011489166335248763,0.04755671252029514,0.4487398520221111,0.0,0,scatter,True,0.08141327988647014
free_pair_right,66,66,continue,transposition,1,8,0.6386503658761298,-0.965253483481357,0.25645452110008937,0.06037303356427885,0.003416583477053026,0.025080847570380958,0.4679857279039579,0.0,0,scatter,True,0.0774574902218069
free_pair_right,67,67,continue,transposition,1,8,0.7031697716916113,-0.9638759058649923,0.25734112830374734,0.06451940581548157,0.001377577616364718,0.0008866072036579594,0.46418932557588694,0.0,0,scatter,True,0.07669892320831434
free_pair_right,68,68,continue,transposition,1,8,0.765579983588666,-0.9677049424418974,0.23417217183313632,0.062410211897054674,-0.0038290365769051227,-0.023168956470611016,0.4367814253437402,0.0,0,scatter,True,0.08030153322495441
free_pair_right,69,69,continue,transposition,1,8,0.821106890035346,-0.9798196277095446,0.18820609146824863,0.05552690644668002,-0.012114685267647089,-0.04596608036488769,0.39321172910978897,0.0,0,scatter,True,0.08972373320527452
free_pair_right,70,70,continue,transposition,1,8,0.8550397884718004,-0.9990165165187427,0.13375205525206957,0.039801514662315955,-0.02251694628565252,-0.06387173571215261,0.3534116207964735,0.0,0,scatter,True,0.08406345119788422
free_pair_right,71,71,continue,transposition,1,8,0.8681272413867784,-1.0241853592661738,0.08131667671525775,0.018299572136243378,-0.035192413408056504,-0.07331793269929994,0.3275557001127311,0.0,0,scatter,True,0.07626803050403388
free_pair_right,72,72,continue,transposition,1,8,0.8647568410302369,-1.0552514604685077,0.03625043058373999,-0.005232719098447748,-0.048231712520516994,-0.06996765424915719,0.31498482285476415,0.0,0,scatter,True,0.07110341221590612
free_pair_right,73,73,continue,transposition,1,8,0.8480439891751078,-1.0904937405848953,0.0013023650130531486,-0.02748424790558262,-0.05795585169263166,-0.05747201652305317,0.3152824399841361,0.0,0,scatter,True,0.06882944461947314
free_pair_right,74,74,continue,transposition,1,8,0.8211174351614664,-1.1291069542343348,-0.02086026721307829,-0.043497549236773375,-0.062376350165552125,-0.03580184029431566,0.3274324717224418,0.0,0,scatter,True,0.06912096232920363
free_pair_right,75,75,continue,transposition,1,8,0.7875129991695601,-1.170345504391735,-0.027311339729862823,-0.05133854275376254,-0.06300141656502684,-0.009855504264089791,0.3500781485730456,0.0,0,scatter,True,0.0717163976034906
free_pair_right,76,76,continue,transposition,1,8,0.7520691046411769,-1.2131033843838865,-0.015358742778649915,-0.048339640532231054,-0.05831471333054897,0.01630137567375921,0.3824187309516026,0.0,0,scatter,True,0.07632259681691426
free_pair_right,77,77,continue,transposition,1,8,0.7196709123233448,-1.2541133033703211,0.017113366283580657,-0.037973324263064386,-0.048066970416023695,0.03805996071722139,0.4221899196521608,0.0,0,scatter,True,0.08309308059502528
free_pair_right,78,78,continue,transposition,1,8,0.699052928490705,-1.2901964391040908,0.06946941629192493,-0.02061798383263983,-0.036083135733769596,0.05235605000834428,0.46586564234166583,0.0,0,scatter,True,0.09041029948393568
free_pair_right,79,79,continue,transposition,1,8,0.6993236628893608,-1.31483401934286,0.1282429507080362,0.0002707343986558126,-0.02463758023876935,0.05877353441611128,0.49984785947959565,0.0,0,scatter,True,0.08603303707242078
free_pair_right,80,80,continue,transposition,1,8,0.7205199463620195,-1.327686830124471,0.18650382367689872,0.02119628347265881,-0.012852810781610977,0.0582608729688625,0.515918427842931,0.0,0,scatter,True,0.08582096690115948
free_pair_right,81,81,continue,transposition,1,8,0.7613689529118143,-1.330222241972934,0.23642363963561666,0.04084900654979469,-0.00253541184846278,0.04991981595871795,0.5124880934459827,0.0,0,scatter,True,0.088163612372665
free_pair_right,82,82,continue,transposition,1,8,0.8198079909045242,-1.3268346102296664,0.27148106903383484,0.058439037992709886,0.003387631743267579,0.03505742939821817,0.4914881677290883,0.0,0,scatter,True,0.0936188575378837
free_pair_right,83,83,continue,transposition,1,8,0.8908523460706295,-1.3207670661856983,0.2860780149280801,0.07104435516610533,0.006067544043968121,0.014596945894245272,0.4585825123151167,0.0,0,scatter,True,0.10079694246847475
free_pair_right,84,84,continue,transposition,1,8,0.9578247614940925,-1.315959086229527,0.27766135812197573,0.07643966599099146,0.005487638150980487,-0.009606439172776631,0.4254515538760157,0.0,0,scatter,True,0.09522780143502062
free_pair_right,85,85,continue,transposition,1,8,1.0139738018217466,-1.3161083525467763,0.2517597959461603,0.07433635952498484,-0.00019761539216453885,-0.0342913757194148,0.4027526671070558,0.0,0,scatter,True,0.08837052750417851
free_pair_right,86,86,continue,transposition,1,8,1.0573365067904816,-1.324063264381886,0.21438908030590378,0.06355681957270899,-0.011659533153787581,-0.05477434659492096,0.39177296860729066,0.0,0,scatter,True,0.08348955622109974
free_pair_right,87,87,continue,transposition,1,8,1.086992420195843,-1.340353861132524,0.17021079006944878,0.04573182774548309,-0.02512142365295083,-0.06812651263063993,0.3929388958357725,0.0,0,scatter,True,0.08150956855837611
free_pair_right,88,88,continue,transposition,1,8,1.102730669742239,-1.3660316458315498,0.12374614040151632,0.023968111265316172,-0.03910523841287148,-0.07076199229538618,0.40607064759832606,0.0,0,scatter,True,0.08212012543680419
free_pair_right,89,89,continue,transposition,1,8,1.1038516419332685,-1.4010145889168235,0.07896944914258933,0.0015743879156235015,-0.049132996596299036,-0.06288816277851977,0.4309163659973711,0.0,0,scatter,True,0.08577905981900844
free_pair_right,90,90,continue,transposition,1,8,1.0907287377241262,-1.4459570792967966,0.04174674048186813,-0.01635405313026099,-0.05600832435919791,-0.0463877618389969,0.46580465189963144,0.0,0,scatter,True,0.09156288021505897
free_pair_right,91,91,continue,transposition,1,8,1.0648177826406813,-1.4997869069834933,0.018856015869010957,-0.028118857529981764,-0.05841672955362391,-0.024841269728348624,0.5083176239484916,0.0,0,scatter,True,0.09935496653832421
free_pair_right,92,92,continue,transposition,1,8,1.031747490432556,-1.554119740068956,0.016991252800886907,-0.0330702922081252,-0.05433283308546259,-0.0018647630681240487,0.552810223674445,0.0,0,scatter,True,0.10082661390045085
free_pair_right,93,93,continue,transposition,1,8,1.000369359063311,-1.6013125694324568,0.03691873885380521,-0.031378131369245235,-0.04719282936350085,0.0199274860529183,0.5878356247598012,0.0,0,scatter,True,0.09706926707751572
free_pair_right,94,94,continue,transposition,1,8,0.9781348738703627,-1.6384695611141582,0.07455285450143266,-0.022234485192948256,-0.037156991681701446,0.037634115647627454,0.6059811390093279,0.0,0,scatter,True,0.09403167176310392
free_pair_right,95,95,continue,transposition,1,8,0.9686612158871335,-1.664218019342238,0.1259427075044895,-0.009473657983229236,-0.025748458228079828,0.051389853003056825,0.6043413062332805,0.0,0,scatter,True,0.09711578160609592
