worldline_id,event_index,cycle,x,y,z,fit_residual,support_node_count,particle_like
worldline_000038,9,103.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,10,115.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000038,11,127.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5779414466132609,5,False
worldline_000041,0,0.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,1,11.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,2,23.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,3,34.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,4,46.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,5,57.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,6,69.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,7,80.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,8,92.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,9,103.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,10,115.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000041,11,127.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.5023596662522445,5,False
worldline_000049,0,0.0,-1.2497754768918015,-1.3889516511243758,0.21426818921592672,0.44230931563315057,3,False
worldline_000049,1,11.0,-1.2497754768918015,-1.3889516511243758,0.21426818921592672,0.44230931563315057,3,False
worldline_000049,2,23.0,-1.2497754768918015,-1.3889516511243758,0.21426818921592672,0.44230931563315057,3,False
worldline_000049,3,34.0,-1.2497754768918015,-1.3889516511243758,0.21426818921592672,0.44230931563315057,3,False
worldline_000049,4,46.0,-1.2497754768918015,-1.3889516511243758,0.21426818921592672,0.44230931563315057,3,False
worldline_000049,5,57.0,-1.2497754768918015,-1.3889516511243758,0.21426818921592672,0.44230931563315057,3,False
worldline_000049,6,69.0,-1.2497754768918015,-1.3889516511243758,0.21426818921592672,0.44230931563315057,3,False
worldline_000049,7,80.0,0.1684202749768548,1.2871885411807948,1.3763619137202177,0.5145439802729356,6,False
worldline_000049,8,92.0,0.1684202749768548,1.2871885411807948,1.3763619137202177,0.5145439802729356,6,False
worldline_000049,9,103.0,0.1684202749768548,1.2871885411807948,1.3763619137202177,0.5145439802729356,6,False
worldline_000049,10,115.0,0.1684202749768548,1.2871885411807948,1.3763619137202177,0.5145439802729356,6,False
worldline_000049,11,127.0,0.1684202749768548,1.2871885411807948,1.3763619137202177,0.5145439802729356,6,False
worldline_000051,0,0.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,1,11.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,2,23.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,3,34.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,4,46.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,5,57.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,6,69.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,7,80.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,8,92.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,9,103.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,10,115.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000051,11,127.0,-2.0766769847450575,-2.250575278626474,0.45437395476663367,0.4687916972595022,6,False
worldline_000052,0,0.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,1,11.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,2,23.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,3,34.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,4,46.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,5,57.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,6,69.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,7,80.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,8,92.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,9,103.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,10,115.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000052,11,127.0,-2.106497144767686,-2.4451944057209145,0.5878472567429814,0.5287735440176059,3,False
worldline_000055,0,0.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,1,11.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,2,23.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,3,34.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,4,46.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,5,57.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,6,69.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
worldline_000055,7,80.0,0.23381216993744644,1.15272928681737,1.1652529363365562,0.4719065011799892,3,False
