sample_id,sample_kind,slice_index,cycle,relative_time,slice_axis,slice_value,x,y,z,density,normalized_density,h3_green_potential,normalized_curvature_potential,curvature_potential,compactification_factor,emergent_spatial_scale_factor,local_metric_conformal_factor
z_slice_1_00216,z_slice,1,,,z,0.30944343885468983,-3.449394466545268,0.49394016512113836,0.30944343885468983,18.510113587245982,0.005175058961731435,6.390664082715156,0.012051165765803385,0.012051165765803385,0.011907664526708446,0.9880923354732916,0.9763264634210638
z_slice_1_00217,z_slice,1,,,z,0.30944343885468983,-3.449394466545268,1.0469828363725728,0.30944343885468983,13.897704263028876,0.003885521212762128,4.778610340692273,0.009011242744180952,0.009011242744180952,0.0089307654488302,0.9910692345511699,0.9822182276738418
z_slice_1_00218,z_slice,1,,,z,0.30944343885468983,-3.449394466545268,1.6000255076240055,0.30944343885468983,12.00232168841299,0.003355610008682104,3.6369189999952933,0.006858303484341771,0.006858303484341771,0.0068115875497156576,0.9931884124502844,0.9864232226255163
z_slice_1_00219,z_slice,1,,,z,0.30944343885468983,-3.449394466545268,2.15306817887544,0.30944343885468983,12.437807098711334,0.0034773630527488116,3.0775515149428383,0.005803478790207062,0.005803478790207062,0.005769992759607034,0.994230007240393,0.988493307297232
z_slice_1_00220,z_slice,1,,,z,0.30944343885468983,-3.449394466545268,2.7061108501268745,0.30944343885468983,14.865845411626227,0.004156194188573679,2.8509171812487737,0.005376104124879764,0.005376104124879764,0.00534735618125651,0.9946526438187436,0.9893338818556164
z_slice_1_00221,z_slice,1,,,z,0.30944343885468983,-3.449394466545268,3.259153521378307,0.30944343885468983,17.60658305442805,0.00492244982678376,2.7659139458252233,0.005215809659788182,0.005215809659788182,0.005188746147509812,0.9948112538524903,0.9896494307915638
z_slice_1_00222,z_slice,1,,,z,0.30944343885468983,-3.449394466545268,3.8121961926297416,0.30944343885468983,19.0467642168667,0.005325095785495232,2.6726143387825374,0.005039870349600246,0.005039870349600246,0.005014597428704138,0.994985402571296,0.9899959513299639
z_slice_1_00223,z_slice,1,,,z,0.30944343885468983,-3.449394466545268,4.365238863881176,0.30944343885468983,18.55560806683036,0.005187778311786891,2.481049797351394,0.004678628385735984,0.004678628385735984,0.004656840758375993,0.9953431592416239,0.9907080046490966
z_slice_1_00224,z_slice,1,,,z,0.30944343885468983,-3.449394466545268,4.918281535132608,0.30944343885468983,16.478149378138575,0.0046069622539130495,2.2030437416698927,0.004154379729015552,0.004154379729015552,0.0041371922613499595,0.99586280773865,0.9917427318371074
z_slice_1_00225,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-8.354742574901804,0.30944343885468983,44.73467109292061,0.012506922739741612,10.45260117438016,0.01971094518596073,0.01971094518596073,0.01932993391805373,0.9806700660819463,0.961713778509169
z_slice_1_00226,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-7.801699903650371,0.30944343885468983,73.84456464904514,0.020645468989747857,13.219367599927702,0.024928362405513074,0.024928362405513074,0.024322053442843612,0.9756779465571565,0.9519474553979894
z_slice_1_00227,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-7.248657232398936,0.30944343885468983,123.64242890924031,0.034567959659517505,17.112602759831827,0.03227001292414351,0.03227001292414351,0.03126121317108809,0.9687387868289119,0.938454837106752
z_slice_1_00228,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-6.695614561147503,0.30944343885468983,209.2551861444843,0.058503580825778875,22.76219637386364,0.04292370841977582,0.04292370841977582,0.04115709334560364,0.9588429066543964,0.9193797196414516
z_slice_1_00229,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-6.142571889896068,0.30944343885468983,355.74898132106915,0.09946032720085232,31.25058370714364,0.058930646276888425,0.058930646276888425,0.05565109148940363,0.9443489085105964,0.8917948610051547
z_slice_1_00230,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-5.589529218644635,0.30944343885468983,601.1535770059618,0.1680705626898576,44.50421612695986,0.08392362341086591,0.08392362341086591,0.07742577207310694,0.9225742279268929,0.8511432060349026
z_slice_1_00231,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-5.036486547393201,0.30944343885468983,992.3743377895421,0.2774480926853224,66.03966919270124,0.12453400620956005,0.12453400620956005,0.11074276591183209,0.8892572340881678,0.7907784283781385
z_slice_1_00232,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-4.4834438761417665,0.30944343885468983,1556.831167358524,0.43525897594128443,102.16118094409234,0.1926499829207759,0.1926499829207759,0.16153103230587396,0.8384689676941259,0.7030302097860532
z_slice_1_00233,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-3.930401204890333,0.30944343885468983,2225.877074177404,0.6223108813536015,161.67765761348866,0.30488290845967153,0.30488290845967153,0.2336477138930157,0.7663522861069842,0.587295826421401
z_slice_1_00234,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-3.3773585336388994,0.30944343885468983,2736.717343186006,0.7651316425383303,234.76394859052857,0.4427050496913289,0.4427050496913289,0.306857628165956,0.6931423718340439,0.480446347631724
z_slice_1_00235,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-2.824315862387465,0.30944343885468983,2705.2058525576526,0.7563216575965772,230.36767790241598,0.4344148022103068,0.4344148022103068,0.3028515890528401,0.6971484109471598,0.48601590688615004
z_slice_1_00236,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-2.2712731911360313,0.30944343885468983,2033.5193662784964,0.5685314987783231,142.6469013113475,0.268995746205906,0.268995746205906,0.21197529385749336,0.7880247061425066,0.620982937490984
z_slice_1_00237,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-1.7182305198845977,0.30944343885468983,1139.9155429930452,0.3186976740352252,75.62514927173845,0.1426097817286834,0.1426097817286834,0.12481057313628582,0.8751894268637143,0.7659565328940366
z_slice_1_00238,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-1.1651878486331633,0.30944343885468983,489.5462130314781,0.13686736739832034,39.32370828652424,0.07415450428207435,0.07415450428207435,0.06903523095277295,0.930964769047227,0.8666954012071567
z_slice_1_00239,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-0.6121451773817297,0.30944343885468983,172.65622179170225,0.0482712395939856,20.854772566676875,0.03932679263942372,0.03932679263942372,0.03783871725230071,0.9621612827476994,0.9257543340186983
z_slice_1_00240,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,-0.059102506130296106,0.30944343885468983,58.173017049065955,0.016264016522197673,11.924592240026328,0.02248674565180947,0.02248674565180947,0.021992212366014327,0.9780077876339858,0.9564992326727234
z_slice_1_00241,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,0.49394016512113836,0.30944343885468983,26.428587306002576,0.007388906445072737,8.069875201759803,0.015217730506097094,0.015217730506097094,0.014989622470946097,0.9850103775290538,0.9702454438399292
z_slice_1_00242,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,1.0469828363725728,0.30944343885468983,18.832523267951004,0.0052651982847354345,5.750213547368919,0.010843439077878981,0.010843439077878981,0.010727120203471554,0.9892728797965286,0.9786608307009168
z_slice_1_00243,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,1.6000255076240055,0.30944343885468983,17.872691271436707,0.004996848382293971,4.397791483900087,0.008293115314770432,0.008293115314770432,0.008224905227267643,0.9917750947727323,0.9836178386114621
z_slice_1_00244,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,2.15306817887544,0.30944343885468983,20.687692980495193,0.005783866773785099,3.8887638895260737,0.007333218840824787,0.007333218840824787,0.007279834223340108,0.9927201657766599,0.9854933275396391
z_slice_1_00245,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,2.7061108501268745,0.30944343885468983,24.62395795702523,0.006884368034705354,3.764465978617424,0.0070988246199245415,0.0070988246199245415,0.007048786520631291,0.9929512134793687,0.9859521123501508
z_slice_1_00246,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,3.259153521378307,0.30944343885468983,26.711075646290368,0.00746788455669266,3.6848809400598697,0.006948747494962051,0.006948747494962051,0.006900795608762418,0.9930992043912376,0.9862460297625091
z_slice_1_00247,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,3.8121961926297416,0.30944343885468983,25.717062454614982,0.007189978273113537,3.393833988771239,0.006399907028585856,0.006399907028585856,0.006359208684231399,0.9936407913157687,0.9873220221666269
z_slice_1_00248,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,4.365238863881176,0.30944343885468983,22.29340226258904,0.006232791096754176,2.9181434738565555,0.005502875800804339,0.005502875800804339,0.0054727598828812184,0.9945272401171187,0.989084431334973
z_slice_1_00249,z_slice,1,,,z,0.30944343885468983,-2.937236828454224,4.918281535132608,0.30944343885468983,17.833591785111977,0.004985916944939458,2.426812362430736,0.004576350389195894,0.004576350389195894,0.004555502812128627,0.9954444971878714,0.9909097469816142
z_slice_1_00250,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-8.354742574901804,0.30944343885468983,25.45848739277985,0.0071176858376985445,8.153965573179653,0.01537630354204018,0.01537630354204018,0.015143453208826579,0.9848565467911734,0.9699424177574347
z_slice_1_00251,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-7.801699903650371,0.30944343885468983,41.853297963300726,0.011701348221452008,10.143930471794675,0.01912887081062848,0.01912887081062848,0.018769825248315383,0.9812301747516846,0.9628126558432215
z_slice_1_00252,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-7.248657232398936,0.30944343885468983,70.16557040388605,0.01961689549943241,12.900800507921055,0.024327625958782025,0.024327625958782025,0.02374984852723375,0.9762501514727662,0.9530643582505989
z_slice_1_00253,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-6.695614561147503,0.30944343885468983,119.80870632140407,0.033496127207411734,16.841427599634763,0.03175864559755503,0.03175864559755503,0.030781080180977444,0.9692189198190226,0.9393853145351531
z_slice_1_00254,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-6.142571889896068,0.30944343885468983,207.7680859024103,0.05808781722722156,22.68468942356254,0.04277755004030368,0.04277755004030368,0.041022699461309195,0.9589773005386909,0.9196374629484747
z_slice_1_00255,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-5.589529218644635,0.30944343885468983,363.84471055991037,0.10172373179595345,31.733573521696485,0.05984144212580715,0.05984144212580715,0.05646263652964775,0.9435373634703523,0.8902627562645837
z_slice_1_00256,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-5.036486547393201,0.30944343885468983,636.6891593949808,0.17800560351150607,46.4882689151992,0.08766504194416772,0.08766504194416772,0.08059930085412063,0.9194006991458793,0.8452976455899317
z_slice_1_00257,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-4.4834438761417665,0.30944343885468983,1092.8405676002067,0.30553644884167186,72.0598394587465,0.13588651494346432,0.13588651494346432,0.11963036197346502,0.880369638026535,0.7750506995589723
z_slice_1_00258,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-3.930401204890333,0.30944343885468983,1782.9129851540947,0.4984669477212986,119.5461383040424,0.2254335872949819,0.2254335872949819,0.18396230496064928,0.8160376950393506,0.6659175197251362
z_slice_1_00259,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-3.3773585336388994,0.30944343885468983,2627.6573497294107,0.7346406412895423,212.83245383012357,0.40134783306585453,0.40134783306585453,0.28640129423669913,0.713598705763301,0.5092231128670582
z_slice_1_00260,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-2.824315862387465,0.30944343885468983,3247.0111449452043,0.9077996223679913,363.47343455418013,0.6854183782129407,0.6854183782129407,0.4066755098159627,0.5933244901840372,0.35203395065214765
z_slice_1_00261,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-2.2712731911360313,0.30944343885468983,3074.699402680281,0.8596246923862502,310.42810543765813,0.5853883897781228,0.5853883897781228,0.36923973554521156,0.6307602644547885,0.3978585112150747
z_slice_1_00262,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-1.7182305198845977,0.30944343885468983,2071.521178982557,0.57915604845865,146.92847394972762,0.2770697023606355,0.2770697023606355,0.21695738443131038,0.7830426155686897,0.6131557377966548
z_slice_1_00263,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-1.1651878486331633,0.30944343885468983,973.6835982652856,0.2722225343104111,66.56542781227992,0.12552545313828842,0.12552545313828842,0.11152609013708877,0.8884739098629113,0.7893858885070887
z_slice_1_00264,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-0.6121451773817297,0.30944343885468983,336.98747905598776,0.09421498497349003,31.17977388237666,0.058797116971472045,0.058797116971472045,0.05553199572327156,0.9444680042767284,0.8920198111024662
z_slice_1_00265,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,-0.059102506130296106,0.30944343885468983,100.71361083933589,0.028157518963122886,16.04812096715802,0.030262671218781755,0.030262671218781755,0.02937374328333334,0.9706262567166667,0.9421153302278086
z_slice_1_00266,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,0.49394016512113836,0.30944343885468983,39.10564812312418,0.010933160070575234,10.24987924527855,0.019328663228976847,0.019328663228976847,0.018962150213404676,0.9810378497865954,0.9624352627139064
z_slice_1_00267,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,1.0469828363725728,0.30944343885468983,27.7334850468885,0.0077537298545178185,6.969699162862856,0.013143078538053255,0.013143078538053255,0.012972578914538383,0.9870274210854616,0.9742231299746171
z_slice_1_00268,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,1.6000255076240055,0.30944343885468983,29.519218270838977,0.00825298528481588,5.595205390102702,0.01055113314940445,0.01055113314940445,0.010440969094281865,0.9895590309057182,0.9792270756470641
z_slice_1_00269,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,2.15306817887544,0.30944343885468983,34.920448619568745,0.009763061675693855,5.325340814266231,0.010042237251320913,0.010042237251320913,0.009942393378171354,0.9900576066218286,0.9802140644297436
z_slice_1_00270,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,2.7061108501268745,0.30944343885468983,37.886374508259934,0.010592275460782587,5.385369009116257,0.010155435147094563,0.010155435147094563,0.010053339113713497,0.9899466608862866,0.9799943913999085
z_slice_1_00271,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,3.259153521378307,0.30944343885468983,35.899225631935494,0.01003670822710537,4.936941788339896,0.00930981555239691,0.00930981555239691,0.009223942350448294,0.9907760576495517,0.9816371964115878
z_slice_1_00272,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,3.8121961926297416,0.30944343885468983,30.20828556163124,0.008445634770279197,4.016141908003389,0.007573421360581937,0.007573421360581937,0.007516495770953474,0.9924835042290464,0.9850235061667676
z_slice_1_00273,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,4.365238863881176,0.30944343885468983,23.30662844687621,0.006516068950266064,3.1612093945035893,0.005961236256591352,0.005961236256591352,0.0059259105040413455,0.9940740894959588,0.9881832954072195
z_slice_1_00274,z_slice,1,,,z,0.30944343885468983,-2.4250791903631796,4.918281535132608,0.30944343885468983,16.98500436181149,0.004748668808721124,2.5183747705081583,0.004749013784325926,0.004749013784325926,0.004726567251296973,0.995273432748703,0.9905692059353869
z_slice_1_00275,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-8.354742574901804,0.30944343885468983,14.020892947006448,0.003919962314379208,6.360940849714264,0.011995115314183158,0.011995115314183158,0.011852937956582097,0.988147062043418,0.9764346162250385
z_slice_1_00276,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-7.801699903650371,0.30944343885468983,22.662796680008793,0.006336066416015255,7.7643023507520414,0.01464149789030623,0.01464149789030623,0.014430217885577882,0.9855697821144221,0.9713477954170695
z_slice_1_00277,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-7.248657232398936,0.30944343885468983,37.50512739601328,0.010485686364202124,9.666006199074431,0.018227627284211477,0.018227627284211477,0.017901328539697652,0.9820986714603024,0.964517800484091
z_slice_1_00278,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-6.695614561147503,0.30944343885468983,63.55299299847144,0.017768150606499254,12.31955616760326,0.02323154708420147,0.02323154708420147,0.02270409581331033,0.9772959041866897,0.9551072843400793
z_slice_1_00279,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-6.142571889896068,0.30944343885468983,110.19335573780779,0.030807866761397205,16.152950935624045,0.030460353855649637,0.030460353855649637,0.029559947397953583,0.9704400526020465,0.9417538956942627
z_slice_1_00280,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-5.589529218644635,0.30944343885468983,195.07694525864423,0.054539627162717076,21.926435566417553,0.041347676273392794,0.041347676273392794,0.039705928399784006,0.960294071600216,0.9221647039505207
z_slice_1_00281,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-5.036486547393201,0.30944343885468983,350.8451918222226,0.09808932536054292,31.074910696427217,0.05859937169488569,0.05859937169488569,0.05535557006902841,0.9446444299309716,0.8923530989996104
z_slice_1_00282,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-4.4834438761417665,0.30944343885468983,634.5300816220204,0.1774019683838571,46.51388048786366,0.08771333885098483,0.08771333885098483,0.08064012430300943,0.9193598756969906,0.8452225810415861
z_slice_1_00283,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-3.930401204890333,0.30944343885468983,1131.6643318307622,0.3163907997921664,74.73200407069442,0.14092553722272896,0.14092553722272896,0.12351861065865317,0.8764813893413469,0.7682196258617378
z_slice_1_00284,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-3.3773585336388994,0.30944343885468983,1920.0662933488513,0.5368122800370034,131.87636788634273,0.24868526172246674,0.24868526172246674,0.19915768155974248,0.8008423184402574,0.6413484190047667
z_slice_1_00285,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-2.824315862387465,0.30944343885468983,2911.49987742373,0.8139973567273723,262.694855107052,0.49537562978490385,0.49537562978490385,0.3312717018506976,0.6687282981493023,0.4471975367456622
z_slice_1_00286,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-2.2712731911360313,0.30944343885468983,3576.7927909855152,1.0,530.2942642154525,1.0,1.0,0.5,0.5,0.25
z_slice_1_00287,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-1.7182305198845977,0.30944343885468983,3143.2909148808267,0.878801512573714,329.5492960620158,0.6214460881442302,0.6214460881442302,0.38326657462628605,0.6167334253737139,0.3803601179731943
z_slice_1_00288,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-1.1651878486331633,0.30944343885468983,1784.841567334705,0.49900614087374257,123.9942432538346,0.2338215809995206,0.2338215809995206,0.1895100431053422,0.8104899568946579,0.6568939702271044
z_slice_1_00289,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-0.6121451773817297,0.30944343885468983,649.0915856847744,0.18147307479501207,49.083649120629055,0.09255926837761709,0.09255926837761709,0.08471784648814694,0.915282153511853,0.8377414205372953
z_slice_1_00290,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,-0.059102506130296106,0.30944343885468983,176.5049625331185,0.049347270822609215,22.04754605055198,0.04157605981873173,0.04157605981873173,0.039916489464981865,0.9600835105350181,0.9217603472012441
z_slice_1_00291,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,0.49394016512113836,0.30944343885468983,60.27767226447921,0.016852436187076655,12.737490363665326,0.024019664596051957,0.024019664596051957,0.023456253260065143,0.9765437467399348,0.95363768929687
z_slice_1_00292,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,1.0469828363725728,0.30944343885468983,45.35122479899273,0.012679298871684733,8.785616284305412,0.01656743600141207,0.01656743600141207,0.0162974293831197,0.9837025706168803,0.9676707474382583
z_slice_1_00293,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,1.6000255076240055,0.30944343885468983,50.898461204328655,0.01423019564695124,7.798774907510994,0.014706504357630467,0.014706504357630467,0.014493357729031766,0.9855066422709683,0.9712233419601982
z_slice_1_00294,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,2.15306817887544,0.30944343885468983,54.84718060849677,0.015334178917695902,8.418527298815194,0.015875199614444335,0.015875199614444335,0.01562711602810016,0.9843728839718998,0.9689899746991554
z_slice_1_00295,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,2.7061108501268745,0.30944343885468983,50.848558911478165,0.014216243960128268,7.877945478950562,0.01485579990310784,0.01485579990310784,0.01463833571678477,0.9853616642832153,0.9709376094389878
z_slice_1_00296,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,3.259153521378307,0.30944343885468983,41.2679411314206,0.011537694113963484,5.7366331293322785,0.010817829866252428,0.010817829866252428,0.010702056836179672,0.9892979431638202,0.9787104203481654
z_slice_1_00297,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,3.8121961926297416,0.30944343885468983,30.56761232682047,0.008546095374565481,4.184595487439744,0.007891081932840955,0.007891081932840955,0.007829300282832309,0.9921706997171676,0.984402697377254
z_slice_1_00298,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,4.365238863881176,0.30944343885468983,21.43939295432283,0.005994027109525578,3.20032974005803,0.00603500727052513,0.00603500727052513,0.005998804442102583,0.9940011955578975,0.9880383767705295
z_slice_1_00299,z_slice,1,,,z,0.30944343885468983,-1.9129215522721363,4.918281535132608,0.30944343885468983,14.62075271995041,0.004087671155231206,2.5415137654656537,0.004792648038963261,0.004792648038963261,0.00476978812326801,0.995230211876732,0.9904831746322048
z_slice_1_00300,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-8.354742574901804,0.30944343885468983,7.857282576706356,0.002196739659202186,5.003549445387648,0.009435420639124174,0.009435420639124174,0.00934722563346364,0.9906527743665362,0.9813929193601153
z_slice_1_00301,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-7.801699903650371,0.30944343885468983,12.212683162144495,0.0034144228854754346,5.984976579741819,0.011286142399817078,0.011286142399817078,0.01116018694079469,0.9888398130592052,0.9778041758909639
z_slice_1_00302,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-7.248657232398936,0.30944343885468983,19.532901705918306,0.0054610101415845215,7.280010071134852,0.013728245923808573,0.013728245923808573,0.013542333439962551,0.9864576665600374,0.973098727915074
z_slice_1_00303,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-6.695614561147503,0.30944343885468983,32.15754569750091,0.008990609067024128,9.033579037774455,0.017035030637450408,0.017035030637450408,0.016749699001786893,0.983250300998213,0.9667811544130764
z_slice_1_00304,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-6.142571889896068,0.30944343885468983,54.5005386913581,0.015237264744190435,11.481761782091233,0.021651680127217677,0.021651680127217677,0.02119281996827096,0.978807180031729,0.9580634956816655
z_slice_1_00305,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-5.589529218644635,0.30944343885468983,95.04242048277024,0.026571967132762858,15.027241198642526,0.02833755183242399,0.02833755183242399,0.02755666345348227,0.9724433365465177,0.9456460427937239
z_slice_1_00306,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-5.036486547393201,0.30944343885468983,170.246757893446,0.04759760149442088,20.395535884138663,0.038460789151308246,0.038460789151308246,0.03703634220290656,0.9629636577970935,0.9272990062379577
z_slice_1_00307,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-4.4834438761417665,0.30944343885468983,311.8643740799964,0.0871910653773344,28.98299161831223,0.05465454479540962,0.05465454479540962,0.05182222469444907,0.9481777753055509,0.8990410935833838
z_slice_1_00308,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-3.930401204890333,0.30944343885468983,578.4911120034423,0.16173458900425997,43.70304782315485,0.08241282392109525,0.08241282392109525,0.0761380705215138,0.9238619294784862,0.8535208647397114
z_slice_1_00309,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-3.3773585336388994,0.30944343885468983,1064.4442365897694,0.29759740046235184,71.27279625921062,0.13440235180490903,0.13440235180490903,0.11847855533009607,0.8815214446699039,0.7770800574129144
z_slice_1_00310,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-2.824315862387465,0.30944343885468983,1864.3964676547157,0.5212481059438218,129.13087292826117,0.24350795707606745,0.24350795707606745,0.1958234007996554,0.8041765992003446,0.6467000027014316
z_slice_1_00311,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-2.2712731911360313,0.30944343885468983,2874.3581725448844,0.8036132760581055,265.15824922011416,0.5000209640441885,0.5000209640441885,0.3333426505560882,0.6666573494439118,0.4444320215675819
z_slice_1_00312,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-1.7182305198845977,0.30944343885468983,3412.4904915322336,0.9540643506474941,478.87788610620737,0.9030417985280051,0.9030417985280051,0.4745254671896877,0.5254745328103123,0.276123484632216
z_slice_1_00313,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-1.1651878486331633,0.30944343885468983,2606.6961913388186,0.7287803190356449,234.71664550076378,0.44261584810466875,0.44261584810466875,0.30681476893948195,0.6931852310605181,0.4805057645604239
z_slice_1_00314,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-0.6121451773817297,0.30944343885468983,1117.7215580102275,0.31249267802909575,78.01985970750036,0.14712559605547945,0.14712559605547945,0.12825587412693726,0.8717441258730628,0.7599378209941904
z_slice_1_00315,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,-0.059102506130296106,0.30944343885468983,295.2545383843763,0.08254728625278421,30.20184680512981,0.05695299542757103,0.05695299542757103,0.05388413266621355,0.9461158673337865,0.895135234420763
z_slice_1_00316,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,0.49394016512113836,0.30944343885468983,96.85535429440759,0.027078827305431073,16.02737268098948,0.030223545232383926,0.030223545232383926,0.02933688069181772,0.9706631193081822,0.9421868911850902
z_slice_1_00317,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,1.0469828363725728,0.30944343885468983,80.40188246939415,0.0224787644036939,11.951654287788132,0.022537777785452934,0.022537777785452934,0.022041022126599384,0.9779589778734006,0.9564037624031864
z_slice_1_00318,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,1.6000255076240055,0.30944343885468983,83.85412172611896,0.023443941717131062,12.62214115037527,0.0238021453410385,0.0238021453410385,0.02324877462833385,0.9767512253716663,0.9540429562650515
z_slice_1_00319,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,2.15306817887544,0.30944343885468983,75.48695015189375,0.021104647253299455,13.843388345914395,0.026105106692781398,0.026105106692781398,0.02544096752127103,0.974559032478729,0.9497653077858763
z_slice_1_00320,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,2.7061108501268745,0.30944343885468983,58.68871277946826,0.016408194773647407,8.171611905182333,0.015409580032459678,0.015409580032459678,0.015175728430656602,0.9848242715693435,0.9698788458720881
z_slice_1_00321,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,3.259153521378307,0.30944343885468983,41.59290190711234,0.011628546672297511,5.58275478090326,0.010527654469660737,0.010527654469660737,0.010417977601202612,0.9895820223987974,0.9792725790548941
z_slice_1_00322,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,3.8121961926297416,0.30944343885468983,28.085443467920896,0.00785213041658544,4.148588866259293,0.007823182610502024,0.007823182610502024,0.007762455503591531,0.9922375444964086,0.9845353447082623
z_slice_1_00323,z_slice,1,,,z,0.30944343885468983,-1.4007639141810921,4.365238863881176,0.30944343885468983,18.593804870088338,0.0051984573769410835,3.2283978912962397,0.006087936659229221,0.006087936659229221,0.006051097958141266,0.9939489020418587,0.9879344198702165
